property_area,bedrooms,bathrooms,year_built,garage_size,lot_area,location,property_type,furnishing_status,price
913.0,1.0,1.0,2007.0,1.0,1723.0,Metro,Independent House,Furnished,122.62
1190.0,2.0,1.0,2020.0,2.0,1494.0,Tier1,Villa,Unfurnished,129.92
1890.0,1.0,1.0,2000.0,2.0,5080.0,Tier1,Apartment,Unfurnished,140.24
1810.0,2.0,3.0,2023.0,1.0,3282.0,Tier1,Villa,Unfurnished,206.09
1351.0,4.0,4.0,2004.0,1.0,2225.0,Tier1,Apartment,Unfurnished,71.19
1052.0,4.0,4.0,2009.0,3.0,2360.0,Tier3,Independent House,Furnished,60.05
1138.0,3.0,3.0,2003.0,0.0,2810.0,Metro,Apartment,Furnished,139.07
1634.0,5.0,5.0,2010.0,1.0,4352.0,Tier2,Independent House,Unfurnished,104.16
1182.0,2.0,3.0,2016.0,1.0,2158.0,Tier1,Independent House,Semi-Furnished,108.0
921.0,5.0,5.0,2005.0,0.0,2452.0,Metro,Independent House,Semi-Furnished,152.36
1808.0,3.0,2.0,1993.0,1.0,3683.0,Metro,Independent House,Unfurnished,179.47
1291.0,3.0,3.0,2003.0,2.0,1784.0,Tier3,Villa,Semi-Furnished,72.58
911.0,3.0,3.0,2005.0,1.0,2481.0,Tier3,Apartment,Furnished,49.4
1439.0,1.0,1.0,2002.0,1.0,3145.0,Tier3,Apartment,Unfurnished,57.15
1686.0,6.0,,,,3852.0,Tier3,Villa,Unfurnished,72.92
696.0,2.0,3.0,2019.0,3.0,2010.0,Metro,Independent House,Furnished,99.3
1100.0,2.0,1.0,1998.0,2.0,2427.0,Tier1,Apartment,Unfurnished,88.72
1077.0,2.0,3.0,1993.0,2.0,1303.0,Tier2,Independent House,Semi-Furnished,53.07
1426.0,1.0,1.0,2019.0,3.0,3946.0,Tier1,Independent House,Semi-Furnished,119.21
1516.0,2.0,3.0,1986.0,2.0,2596.0,Tier1,Independent House,Unfurnished,104.68
924.0,1.0,2.0,1990.0,3.0,1943.0,Tier1,Independent House,Unfurnished,64.07
454.0,2.0,2.0,2019.0,2.0,712.0,Tier1,Apartment,Semi-Furnished,33.21
1716.0,5.0,5.0,2009.0,2.0,2977.0,Tier1,Apartment,Furnished,164.96
640.0,2.0,3.0,1993.0,2.0,1559.0,Metro,Apartment,Furnished,85.05
1336.0,2.0,2.0,2015.0,3.0,2636.0,Tier1,Apartment,Semi-Furnished,92.82
1134.0,3.0,3.0,1991.0,2.0,2641.0,Tier1,Villa,Furnished,151.45
1281.0,6.0,6.0,2012.0,2.0,3436.0,Tier1,Independent House,Semi-Furnished,161.01
2026.0,2.0,3.0,1986.0,1.0,3674.0,Metro,Independent House,Furnished,240.51
2719.0,2.0,3.0,1985.0,3.0,6044.0,Tier2,Villa,Semi-Furnished,182.4
400.0,6.0,6.0,2021.0,1.0,1040.0,Metro,Apartment,Furnished,62.96
1692.0,2.0,3.0,2008.0,0.0,4208.0,Tier1,Apartment,Unfurnished,110.94
1122.0,3.0,3.0,2019.0,2.0,2437.0,Tier2,Apartment,Furnished,77.09
1724.0,2.0,3.0,1991.0,1.0,3259.0,Tier1,Apartment,Semi-Furnished,114.64
1679.0,5.0,5.0,2022.0,0.0,3246.0,Metro,Villa,Unfurnished,257.01
1905.0,6.0,5.0,2013.0,1.0,3771.0,Tier2,Apartment,Unfurnished,106.05
1342.0,4.0,3.0,1985.0,0.0,2453.0,Tier1,Apartment,Furnished,104.19
755.0,2.0,1.0,2014.0,0.0,1856.0,Tier2,Apartment,Furnished,58.6
1664.0,3.0,2.0,2016.0,1.0,2372.0,,Villa,Unfurnished,99.12
1259.0,2.0,3.0,1994.0,2.0,3703.0,Tier2,Apartment,Semi-Furnished,72.2
1083.0,5.0,5.0,2018.0,1.0,2818.0,Tier1,Apartment,Unfurnished,81.91
962.0,5.0,,1995.0,2.0,1671.0,Metro,Apartment,Semi-Furnished,88.5
1703.0,3.0,3.0,2021.0,2.0,2174.0,Metro,Independent House,Semi-Furnished,192.16
,4.0,4.0,2011.0,1.0,4966.0,Tier1,Apartment,Semi-Furnished,178.32
602.0,2.0,2.0,1994.0,2.0,1518.0,Tier1,Villa,Unfurnished,73.35
1511.0,,4.0,2022.0,1.0,4434.0,Tier1,Independent House,Unfurnished,153.13
1014.0,,3.0,2006.0,2.0,1680.0,Metro,,,230.03
466.0,3.0,4.0,2008.0,1.0,629.0,Metro,Independent House,Semi-Furnished,60.73
1274.0,3.0,4.0,1992.0,3.0,3627.0,Tier1,Apartment,Furnished,106.26
783.0,1.0,1.0,,0.0,1304.0,Metro,Apartment,Semi-Furnished,77.12
411.0,4.0,3.0,1988.0,1.0,1027.0,Tier2,Apartment,Unfurnished,15.29
809.0,5.0,6.0,1989.0,1.0,1059.0,Metro,Villa,Semi-Furnished,118.76
686.0,6.0,6.0,1990.0,2.0,1762.0,Tier1,Apartment,Unfurnished,44.01
877.0,4.0,4.0,2016.0,1.0,1253.0,Tier3,Apartment,Semi-Furnished,26.67
537.0,3.0,3.0,2022.0,1.0,1317.0,Metro,,Unfurnished,86.61
1002.0,2.0,2.0,2004.0,1.0,2163.0,Tier1,Villa,Unfurnished,108.07
843.0,6.0,6.0,2024.0,0.0,2461.0,Metro,Apartment,Furnished,133.88
1388.0,3.0,3.0,2020.0,2.0,1758.0,Tier2,Villa,,133.21
1497.0,4.0,4.0,1998.0,1.0,2583.0,Tier1,Villa,Semi-Furnished,124.7
1330.0,4.0,4.0,2003.0,2.0,1762.0,Tier1,Apartment,Furnished,73.3
1082.0,4.0,4.0,1995.0,1.0,3011.0,Tier1,Apartment,Semi-Furnished,83.8
1069.0,1.0,2.0,2023.0,0.0,2426.0,Tier3,Independent House,,56.13
781.0,2.0,3.0,1985.0,0.0,1689.0,Metro,Villa,Unfurnished,110.92
794.0,4.0,5.0,2019.0,2.0,1141.0,Metro,Apartment,Semi-Furnished,73.08
1552.0,5.0,6.0,2003.0,2.0,3229.0,Tier3,Apartment,Unfurnished,49.24
400.0,4.0,4.0,2017.0,,767.0,Tier1,,Unfurnished,37.4
1160.0,3.0,4.0,2016.0,2.0,2051.0,Tier3,Independent House,Unfurnished,53.97
1038.0,3.0,,2020.0,2.0,2688.0,Tier1,Villa,Furnished,138.69
1500.0,4.0,5.0,2008.0,1.0,1965.0,Tier2,Apartment,Semi-Furnished,76.49
487.0,4.0,4.0,1991.0,1.0,1151.0,Tier1,Apartment,Semi-Furnished,40.51
1206.0,3.0,3.0,1991.0,1.0,3234.0,Tier2,Independent House,Semi-Furnished,77.74
1371.0,2.0,1.0,1989.0,0.0,3884.0,Tier3,Apartment,Semi-Furnished,32.97
400.0,5.0,4.0,1998.0,1.0,1017.0,Tier1,Independent House,Unfurnished,40.38
663.0,3.0,4.0,2010.0,2.0,1133.0,Metro,Independent House,Semi-Furnished,84.36
1154.0,4.0,4.0,1985.0,1.0,2632.0,Metro,Apartment,Semi-Furnished,107.39
1457.0,2.0,3.0,,1.0,2119.0,Metro,Independent House,Unfurnished,137.65
1291.0,2.0,2.0,2007.0,1.0,1821.0,Metro,Apartment,Furnished,159.44
1480.0,5.0,5.0,2004.0,1.0,3477.0,Tier1,Independent House,Semi-Furnished,167.49
660.0,1.0,1.0,1991.0,1.0,1803.0,Tier1,Apartment,Unfurnished,53.73
406.0,3.0,3.0,1990.0,2.0,536.0,Tier1,Apartment,Furnished,22.87
1242.0,3.0,3.0,1993.0,0.0,1727.0,Tier1,Villa,Semi-Furnished,126.47
585.0,4.0,4.0,,2.0,1298.0,Tier2,Independent House,Furnished,56.65
767.0,2.0,1.0,1994.0,0.0,1222.0,Metro,Apartment,Unfurnished,61.5
1666.0,2.0,3.0,2019.0,2.0,3834.0,Metro,Villa,Semi-Furnished,333.63
1295.0,5.0,5.0,1991.0,1.0,2054.0,Metro,Apartment,Semi-Furnished,152.03
916.0,3.0,4.0,2009.0,2.0,1291.0,Tier1,Apartment,Semi-Furnished,71.72
851.0,2.0,1.0,,2.0,1857.0,Metro,Apartment,Furnished,97.02
1510.0,2.0,2.0,2010.0,1.0,4155.0,Metro,Apartment,Semi-Furnished,180.64
1306.0,6.0,6.0,1996.0,2.0,3178.0,Tier1,Apartment,Semi-Furnished,96.36
593.0,2.0,3.0,1997.0,0.0,1586.0,Tier2,Apartment,Semi-Furnished,26.23
400.0,3.0,3.0,2024.0,0.0,672.0,Metro,Apartment,Semi-Furnished,48.13
,3.0,3.0,1988.0,3.0,5984.0,Tier2,Apartment,Semi-Furnished,118.38
589.0,5.0,6.0,1985.0,0.0,1107.0,Tier2,Apartment,Semi-Furnished,32.21
1464.0,4.0,3.0,1990.0,1.0,4003.0,Tier2,Independent House,Semi-Furnished,109.09
1955.0,3.0,2.0,1986.0,0.0,4004.0,Tier3,Apartment,Semi-Furnished,75.85
1274.0,1.0,2.0,2011.0,1.0,2143.0,Metro,Independent House,Furnished,159.71
900.0,5.0,5.0,2002.0,3.0,1502.0,Metro,Independent House,Unfurnished,92.39
487.0,3.0,3.0,2013.0,1.0,1082.0,Tier3,Villa,Unfurnished,28.94
480.0,5.0,5.0,2017.0,1.0,644.0,Tier1,Villa,Semi-Furnished,61.63
1388.0,3.0,2.0,1987.0,1.0,3989.0,Tier1,Independent House,Semi-Furnished,134.66
1925.0,4.0,3.0,2004.0,1.0,3251.0,Tier2,Apartment,Semi-Furnished,123.2
1002.0,1.0,1.0,1988.0,1.0,1808.0,Tier2,Villa,Semi-Furnished,104.67
922.0,4.0,5.0,2002.0,1.0,1494.0,Tier3,Villa,Semi-Furnished,65.38
1549.0,2.0,2.0,1992.0,1.0,1867.0,Tier3,Villa,Furnished,72.97
857.0,3.0,3.0,2006.0,2.0,2097.0,,Independent House,Unfurnished,53.02
1337.0,2.0,3.0,2006.0,0.0,3026.0,Metro,Apartment,Furnished,167.41
1221.0,,2.0,2003.0,0.0,3245.0,Tier3,Villa,Semi-Furnished,93.11
995.0,2.0,3.0,2012.0,3.0,1267.0,Metro,Villa,Unfurnished,134.3
1192.0,2.0,3.0,1986.0,2.0,3423.0,Metro,Apartment,Semi-Furnished,99.05
2082.0,5.0,5.0,1993.0,2.0,3738.0,Tier3,Apartment,Furnished,83.98
1502.0,3.0,3.0,2019.0,2.0,4271.0,Metro,Villa,Unfurnished,292.24
1746.0,4.0,5.0,2006.0,1.0,2432.0,Metro,Independent House,Unfurnished,213.58
741.0,1.0,2.0,2010.0,2.0,1881.0,Metro,Apartment,Unfurnished,62.56
1748.0,3.0,3.0,2018.0,0.0,3920.0,Tier3,Independent House,Semi-Furnished,89.95
1520.0,3.0,2.0,1991.0,2.0,2804.0,Tier1,Apartment,Furnished,99.64
450.0,6.0,6.0,2014.0,1.0,604.0,Tier2,Apartment,Unfurnished,21.76
1470.0,4.0,4.0,2009.0,3.0,,Metro,Apartment,Semi-Furnished,180.62
943.0,3.0,3.0,1993.0,2.0,1176.0,Tier2,Apartment,Unfurnished,31.82
427.0,4.0,4.0,2011.0,0.0,898.0,Tier2,Apartment,Semi-Furnished,25.57
1265.0,2.0,3.0,1985.0,1.0,2894.0,Tier1,,Semi-Furnished,99.15
1470.0,3.0,3.0,,0.0,,Tier1,Independent House,Unfurnished,154.44
1276.0,1.0,2.0,1992.0,2.0,3808.0,Metro,Independent House,Semi-Furnished,204.9
1145.0,2.0,1.0,2016.0,1.0,1910.0,Tier3,Apartment,Furnished,38.98
,2.0,1.0,2024.0,1.0,,Tier2,Apartment,Furnished,71.47
2433.0,4.0,4.0,2003.0,3.0,4414.0,Tier3,Apartment,Semi-Furnished,100.39
609.0,3.0,2.0,2020.0,3.0,1533.0,Tier1,Villa,Furnished,82.15
1636.0,4.0,,2006.0,3.0,4707.0,Tier2,Apartment,Semi-Furnished,98.23
1208.0,3.0,4.0,2023.0,1.0,3568.0,,Apartment,Semi-Furnished,73.01
773.0,1.0,1.0,2010.0,2.0,2244.0,Tier2,Independent House,Unfurnished,38.19
1176.0,4.0,5.0,1987.0,,3273.0,Tier3,Independent House,Semi-Furnished,35.0
504.0,4.0,4.0,1993.0,1.0,1504.0,Tier1,Apartment,Unfurnished,33.69
902.0,5.0,4.0,2019.0,1.0,1693.0,Metro,Apartment,Furnished,140.53
1177.0,3.0,3.0,1991.0,2.0,3422.0,Tier2,Apartment,Semi-Furnished,60.14
424.0,4.0,5.0,1999.0,2.0,1090.0,Tier2,Independent House,Furnished,29.71
1453.0,4.0,4.0,1988.0,2.0,2184.0,Tier1,Villa,Unfurnished,148.12
718.0,2.0,2.0,2021.0,1.0,920.0,Metro,Apartment,Unfurnished,61.62
474.0,2.0,3.0,2012.0,0.0,752.0,Tier1,Independent House,Unfurnished,28.94
660.0,1.0,,1993.0,2.0,1717.0,Tier1,Apartment,Semi-Furnished,63.17
2288.0,2.0,1.0,2019.0,1.0,5347.0,Tier1,Apartment,Semi-Furnished,172.0
400.0,3.0,4.0,2009.0,2.0,642.0,Tier2,Apartment,Unfurnished,16.28
1418.0,6.0,6.0,1993.0,0.0,3595.0,Tier2,Apartment,Unfurnished,64.16
824.0,3.0,4.0,2017.0,0.0,1198.0,Metro,Apartment,Unfurnished,72.05
1025.0,4.0,4.0,2001.0,1.0,2746.0,Tier1,Apartment,Semi-Furnished,77.12
1502.0,4.0,3.0,1996.0,1.0,3949.0,Metro,Apartment,Unfurnished,133.99
1477.0,2.0,2.0,1993.0,2.0,4358.0,Metro,Apartment,Furnished,163.39
860.0,1.0,1.0,1989.0,1.0,1265.0,Tier2,,Semi-Furnished,41.38
521.0,3.0,3.0,2010.0,2.0,1475.0,Tier3,Apartment,Furnished,22.93
1511.0,4.0,5.0,2003.0,2.0,2741.0,Tier1,Apartment,Semi-Furnished,118.26
1476.0,6.0,6.0,2019.0,0.0,2877.0,Tier2,Villa,Unfurnished,125.18
1058.0,3.0,3.0,1986.0,3.0,2162.0,Tier3,Independent House,Unfurnished,29.46
1421.0,,5.0,1991.0,2.0,3309.0,Tier2,Independent House,Unfurnished,113.49
977.0,3.0,3.0,1993.0,2.0,2922.0,Metro,Apartment,Semi-Furnished,119.02
786.0,4.0,4.0,2006.0,3.0,1792.0,Tier3,Apartment,Semi-Furnished,19.06
1202.0,3.0,4.0,2017.0,1.0,3447.0,Tier1,Independent House,Unfurnished,125.78
1460.0,1.0,1.0,2000.0,1.0,2422.0,Tier1,Villa,Semi-Furnished,168.28
1355.0,1.0,1.0,2008.0,0.0,2598.0,Metro,Apartment,Unfurnished,133.47
1455.0,1.0,1.0,1992.0,1.0,3067.0,Tier1,,Semi-Furnished,119.01
820.0,3.0,3.0,2014.0,1.0,1461.0,Metro,Apartment,Semi-Furnished,96.21
1991.0,4.0,4.0,2010.0,2.0,5890.0,Metro,Independent House,Semi-Furnished,399.62
1029.0,2.0,2.0,2019.0,0.0,2579.0,Tier1,Independent House,Unfurnished,97.55
1141.0,3.0,2.0,2001.0,0.0,2353.0,Tier2,Villa,Semi-Furnished,87.94
541.0,2.0,1.0,2022.0,1.0,1381.0,Tier3,Independent House,Semi-Furnished,26.01
1103.0,4.0,4.0,1994.0,0.0,2252.0,Tier1,Independent House,Unfurnished,69.74
1466.0,4.0,,,2.0,,Tier3,Apartment,Semi-Furnished,39.15
1581.0,4.0,3.0,1991.0,2.0,3443.0,Tier3,Apartment,Unfurnished,50.28
1981.0,3.0,4.0,1986.0,1.0,4606.0,Tier2,Apartment,Semi-Furnished,99.71
1460.0,2.0,2.0,1995.0,0.0,4331.0,Metro,Apartment,Semi-Furnished,195.02
1338.0,4.0,5.0,1987.0,0.0,1704.0,Tier2,Independent House,Unfurnished,57.06
977.0,2.0,1.0,2004.0,2.0,2073.0,Tier3,Apartment,Semi-Furnished,23.59
869.0,2.0,1.0,1997.0,3.0,1196.0,Tier2,Apartment,Semi-Furnished,37.77
1685.0,2.0,2.0,2007.0,1.0,2474.0,Tier1,Villa,Semi-Furnished,168.41
1676.0,4.0,3.0,2001.0,2.0,3853.0,Tier1,Independent House,Semi-Furnished,158.02
661.0,4.0,5.0,2013.0,2.0,1069.0,Tier2,Apartment,Semi-Furnished,38.59
1562.0,4.0,3.0,2023.0,0.0,3981.0,Tier1,Apartment,,162.09
1525.0,3.0,3.0,2016.0,3.0,3241.0,Metro,Apartment,Unfurnished,152.28
643.0,2.0,3.0,2019.0,1.0,1024.0,Tier1,Villa,Unfurnished,67.45
1470.0,5.0,5.0,2019.0,3.0,3071.0,Tier2,Apartment,Furnished,97.95
675.0,3.0,2.0,2018.0,1.0,811.0,Tier3,Villa,Semi-Furnished,23.79
400.0,3.0,,2005.0,1.0,1101.0,Metro,Apartment,Semi-Furnished,42.94
1120.0,,3.0,2000.0,3.0,1370.0,Tier3,Apartment,Furnished,38.03
1329.0,2.0,1.0,2007.0,1.0,1612.0,Tier1,Independent House,Semi-Furnished,99.82
1142.0,2.0,2.0,1995.0,2.0,2627.0,Tier2,Apartment,Semi-Furnished,64.34
2634.0,3.0,4.0,1998.0,0.0,7776.0,Tier2,Apartment,Semi-Furnished,164.11
1389.0,2.0,3.0,1987.0,2.0,3807.0,Tier2,Apartment,Semi-Furnished,72.12
1274.0,2.0,1.0,1991.0,1.0,2107.0,Tier3,Apartment,Semi-Furnished,36.72
1415.0,5.0,4.0,2024.0,3.0,2199.0,Tier1,Villa,Unfurnished,161.23
979.0,3.0,3.0,,0.0,2278.0,Tier3,Apartment,Unfurnished,36.02
1665.0,3.0,3.0,2017.0,1.0,4463.0,Metro,Apartment,Semi-Furnished,240.22
1381.0,4.0,4.0,2003.0,2.0,,Tier2,Apartment,,52.11
1358.0,6.0,6.0,2007.0,3.0,2686.0,Tier2,Villa,Semi-Furnished,153.98
888.0,2.0,3.0,2007.0,1.0,1250.0,Tier2,Independent House,Unfurnished,56.6
418.0,,3.0,2013.0,1.0,617.0,Metro,Villa,Semi-Furnished,61.67
949.0,3.0,3.0,1990.0,1.0,2110.0,Tier3,Villa,Unfurnished,36.39
1341.0,2.0,1.0,2023.0,1.0,1857.0,Metro,Apartment,Semi-Furnished,133.46
978.0,2.0,2.0,1989.0,2.0,1529.0,Metro,Apartment,,90.52
1346.0,3.0,,2016.0,0.0,2184.0,Tier2,Apartment,Semi-Furnished,69.7
1084.0,4.0,3.0,2024.0,2.0,2167.0,Tier1,Apartment,Semi-Furnished,81.45
1415.0,2.0,2.0,2010.0,1.0,1814.0,Tier2,Apartment,Semi-Furnished,87.38
712.0,3.0,3.0,1998.0,1.0,1495.0,Tier1,Villa,Semi-Furnished,72.02
1296.0,4.0,3.0,2002.0,1.0,3722.0,Metro,Villa,Unfurnished,169.79
880.0,3.0,4.0,2005.0,2.0,1095.0,Tier2,Independent House,Semi-Furnished,57.12
431.0,5.0,5.0,2009.0,1.0,1007.0,Tier1,Apartment,Semi-Furnished,42.46
1117.0,5.0,4.0,2004.0,0.0,3021.0,Metro,Villa,Furnished,264.31
1968.0,3.0,2.0,2008.0,0.0,3468.0,Tier2,Independent House,Unfurnished,121.41
471.0,6.0,6.0,1987.0,2.0,677.0,Tier1,Villa,Unfurnished,43.01
1260.0,1.0,2.0,,1.0,,Tier2,Apartment,Unfurnished,46.69
1599.0,1.0,1.0,1992.0,3.0,3772.0,Tier1,Apartment,Semi-Furnished,137.72
,3.0,4.0,2013.0,2.0,5156.0,Tier2,Apartment,Semi-Furnished,104.21
954.0,3.0,3.0,1991.0,1.0,1539.0,Tier2,Apartment,Furnished,56.28
884.0,3.0,3.0,1990.0,1.0,2384.0,Tier2,Independent House,Semi-Furnished,63.67
617.0,3.0,3.0,1990.0,1.0,1557.0,Metro,Apartment,Furnished,60.16
1770.0,2.0,2.0,1996.0,3.0,3005.0,Tier2,,Semi-Furnished,115.11
766.0,2.0,2.0,2006.0,1.0,1958.0,Tier2,Independent House,Semi-Furnished,58.38
1015.0,5.0,6.0,2010.0,0.0,1666.0,Tier2,Independent House,Semi-Furnished,81.76
400.0,5.0,4.0,2009.0,1.0,966.0,Tier1,Apartment,Semi-Furnished,32.89
1642.0,4.0,4.0,2003.0,2.0,2321.0,Tier3,Villa,Unfurnished,62.68
1779.0,,4.0,2020.0,2.0,,Tier2,Apartment,Furnished,99.4
1623.0,3.0,3.0,2019.0,3.0,2645.0,Metro,Apartment,Unfurnished,189.23
400.0,2.0,2.0,1997.0,1.0,892.0,Tier1,Apartment,Furnished,34.86
1504.0,3.0,3.0,2009.0,1.0,2272.0,Tier3,Villa,Furnished,111.97
400.0,4.0,4.0,2016.0,1.0,1003.0,Metro,Independent House,Furnished,61.82
1229.0,3.0,3.0,2014.0,3.0,1609.0,Tier3,Apartment,Unfurnished,41.98
1303.0,1.0,2.0,2005.0,3.0,1952.0,Tier2,Villa,,139.78
1355.0,6.0,6.0,2024.0,3.0,2075.0,Tier2,Apartment,Unfurnished,73.4
1467.0,4.0,4.0,1992.0,1.0,1870.0,Metro,Villa,Semi-Furnished,233.67
1196.0,2.0,3.0,1991.0,1.0,3039.0,Metro,Apartment,Furnished,151.38
,3.0,4.0,1987.0,1.0,1186.0,,Apartment,Unfurnished,10.0
1468.0,5.0,5.0,2021.0,1.0,3818.0,Metro,Independent House,Furnished,262.8
1249.0,1.0,1.0,1987.0,0.0,3434.0,Tier2,Villa,Unfurnished,104.07
749.0,3.0,3.0,2002.0,0.0,907.0,Tier1,Apartment,Furnished,55.51
415.0,3.0,3.0,1993.0,1.0,586.0,Metro,Apartment,Semi-Furnished,28.33
1970.0,3.0,4.0,2008.0,1.0,4346.0,Metro,Apartment,Unfurnished,221.07
1816.0,4.0,5.0,1991.0,1.0,,Tier1,Apartment,Unfurnished,112.24
1553.0,3.0,4.0,2017.0,1.0,3711.0,Tier3,Independent House,Semi-Furnished,77.58
862.0,1.0,1.0,2009.0,2.0,1615.0,Tier1,Independent House,Unfurnished,65.65
400.0,1.0,1.0,2018.0,1.0,585.0,Tier1,Apartment,Furnished,28.59
1582.0,1.0,1.0,2022.0,2.0,2334.0,Tier1,Apartment,Unfurnished,123.47
,3.0,,2005.0,1.0,2563.0,Tier1,Independent House,Semi-Furnished,102.98
1013.0,4.0,4.0,,2.0,2517.0,Tier1,Apartment,Furnished,124.11
1762.0,2.0,1.0,2024.0,0.0,2215.0,Tier3,Villa,Semi-Furnished,113.89
1624.0,3.0,3.0,2002.0,0.0,4440.0,Tier1,Apartment,Furnished,150.9
1288.0,4.0,4.0,2023.0,2.0,3728.0,Tier1,Independent House,Semi-Furnished,152.47
1218.0,2.0,3.0,2017.0,3.0,3410.0,Metro,,Furnished,257.88
1225.0,3.0,2.0,2012.0,0.0,3483.0,Tier3,Independent House,Semi-Furnished,67.2
1540.0,4.0,5.0,,0.0,1891.0,Metro,Independent House,Unfurnished,156.24
771.0,3.0,4.0,1998.0,3.0,2282.0,Metro,Apartment,Furnished,91.13
1413.0,2.0,3.0,2004.0,0.0,2627.0,Tier2,Independent House,Semi-Furnished,69.34
740.0,3.0,4.0,2023.0,1.0,2046.0,Tier1,Independent House,Semi-Furnished,93.0
1868.0,6.0,6.0,2004.0,3.0,2870.0,Tier1,Apartment,Unfurnished,103.06
1466.0,3.0,3.0,1991.0,2.0,2937.0,Tier1,Apartment,Semi-Furnished,114.18
856.0,3.0,4.0,1988.0,1.0,1095.0,Tier2,Apartment,Semi-Furnished,47.08
1240.0,3.0,4.0,2015.0,3.0,1577.0,Metro,Apartment,Semi-Furnished,114.84
773.0,1.0,1.0,2014.0,1.0,2240.0,Tier2,Apartment,Semi-Furnished,52.05
1952.0,3.0,4.0,2021.0,0.0,5191.0,Tier2,Villa,Furnished,189.68
2011.0,2.0,2.0,2005.0,2.0,,Tier1,Apartment,Semi-Furnished,143.07
1548.0,2.0,1.0,1985.0,1.0,3322.0,Tier1,Independent House,Furnished,150.2
1978.0,3.0,3.0,1987.0,1.0,5039.0,Metro,Apartment,Semi-Furnished,190.69
1276.0,1.0,1.0,1997.0,3.0,2316.0,Tier2,Apartment,Semi-Furnished,77.79
1582.0,3.0,3.0,1991.0,0.0,4068.0,Tier1,Apartment,Semi-Furnished,128.47
1812.0,2.0,1.0,1990.0,2.0,3756.0,Tier1,Apartment,Furnished,142.88
1197.0,1.0,1.0,1990.0,1.0,2811.0,Tier1,Apartment,Unfurnished,67.47
1236.0,4.0,5.0,2018.0,1.0,3630.0,Tier3,Apartment,Unfurnished,62.42
1667.0,5.0,5.0,2016.0,2.0,3415.0,Tier1,Apartment,Furnished,145.3
1523.0,2.0,1.0,2000.0,2.0,2975.0,Tier3,Independent House,Semi-Furnished,47.53
822.0,3.0,3.0,2022.0,2.0,2327.0,Tier1,Independent House,Semi-Furnished,111.13
400.0,2.0,2.0,1992.0,2.0,1130.0,Metro,Apartment,Furnished,59.98
1112.0,3.0,3.0,2005.0,1.0,3321.0,Metro,Independent House,Semi-Furnished,155.31
400.0,3.0,3.0,1995.0,1.0,877.0,Tier1,Independent House,Semi-Furnished,37.37
704.0,2.0,3.0,2007.0,1.0,1281.0,Metro,Apartment,Unfurnished,63.34
763.0,4.0,3.0,1990.0,1.0,1246.0,Metro,Independent House,Unfurnished,62.04
916.0,2.0,2.0,1999.0,1.0,1155.0,Tier3,Independent House,Semi-Furnished,32.0
1610.0,1.0,2.0,1995.0,1.0,4038.0,Tier2,Apartment,Semi-Furnished,96.74
1719.0,4.0,5.0,2011.0,2.0,2785.0,Tier2,Apartment,Unfurnished,80.89
1454.0,4.0,3.0,1999.0,1.0,3333.0,Metro,Apartment,Unfurnished,166.89
1516.0,3.0,3.0,2022.0,3.0,4320.0,Metro,Apartment,Unfurnished,146.8
1528.0,3.0,2.0,1988.0,1.0,4447.0,Metro,Independent House,Furnished,225.81
400.0,3.0,3.0,1998.0,1.0,500.0,,Apartment,Furnished,21.68
1205.0,3.0,2.0,1994.0,2.0,2134.0,Tier3,Independent House,Semi-Furnished,56.42
400.0,3.0,4.0,2013.0,2.0,1083.0,Tier1,Independent House,Semi-Furnished,56.87
1455.0,3.0,2.0,1996.0,0.0,3151.0,Metro,Villa,Furnished,289.08
400.0,3.0,3.0,2024.0,1.0,1061.0,Tier1,Villa,Furnished,77.0
1110.0,4.0,4.0,2004.0,1.0,3037.0,Tier1,Apartment,Unfurnished,80.38
1474.0,4.0,5.0,2021.0,2.0,,Tier1,Apartment,Unfurnished,99.79
641.0,,3.0,1986.0,2.0,1183.0,Tier2,Villa,Semi-Furnished,39.48
1681.0,3.0,3.0,2004.0,1.0,3395.0,Tier2,Apartment,Unfurnished,79.38
1453.0,3.0,3.0,1996.0,0.0,3451.0,Metro,Apartment,Semi-Furnished,134.9
1390.0,3.0,2.0,2022.0,1.0,2587.0,Metro,Independent House,Unfurnished,167.09
1549.0,3.0,4.0,2014.0,0.0,4020.0,Tier3,Villa,Semi-Furnished,80.38
1020.0,5.0,5.0,2002.0,1.0,2884.0,Metro,Apartment,Furnished,127.73
1276.0,4.0,4.0,1994.0,1.0,2180.0,Metro,Villa,Semi-Furnished,180.67
1205.0,5.0,4.0,,1.0,,Metro,Independent House,Semi-Furnished,180.4
1194.0,4.0,5.0,1989.0,1.0,2771.0,Metro,Apartment,Semi-Furnished,111.0
864.0,6.0,6.0,2013.0,1.0,2403.0,Tier1,Apartment,Furnished,83.1
579.0,3.0,4.0,2019.0,1.0,803.0,Tier2,Independent House,Unfurnished,32.98
1032.0,6.0,6.0,2023.0,2.0,1706.0,Tier1,Apartment,Furnished,74.81
1004.0,2.0,2.0,1996.0,3.0,1785.0,Tier1,Apartment,Furnished,86.36
832.0,1.0,1.0,1994.0,1.0,1452.0,Tier2,Apartment,Semi-Furnished,33.53
1626.0,3.0,2.0,2021.0,0.0,2454.0,Tier1,Independent House,Semi-Furnished,143.22
614.0,6.0,6.0,1986.0,1.0,1696.0,Tier3,Apartment,Semi-Furnished,18.27
